arm,run,phase,after_trial,rate_cond,rate_noncond,B0_cond,B0_noncond,R_cond,R_noncond
D_abl,1,ext,5,80.52264808362371,65.35014005602241,80.95238095238096,66.25583566760038,0.9946915351506457,0.9863303269447575
D_abl,1,ext,6,80.2439024390244,65.46218487394958,80.95238095238096,66.25583566760038,0.991248206599713,0.988021420518602
D_abl,1,ext,7,79.44250871080139,63.893557422969195,80.95238095238096,66.25583566760038,0.9813486370157818,0.9643461104847801
D_abl,1,ext,8,81.11498257839722,66.07843137254903,80.95238095238096,66.25583566760038,1.0020086083213773,0.9973224351747465
D_abl,2,baseline,0,81.67247386759583,67.42296918767508,81.18466898954705,66.68534080298787,1.0060085836909871,1.0110613273592832
D_abl,2,baseline,1,80.73170731707319,65.85434173669469,81.18466898954705,66.68534080298787,0.9944206008583691,0.9875385046205546
D_abl,2,baseline,2,81.14982578397213,66.77871148459384,81.18466898954705,66.68534080298787,0.9995708154506437,1.0014001680201625
D_abl,2,acq,1,80.27874564459931,65.91036414565828,81.18466898954705,66.68534080298787,0.9888412017167382,0.9883786054326521
D_abl,2,acq,2,81.0801393728223,66.75070028011206,81.18466898954705,66.68534080298787,0.9987124463519312,1.0009801176141138
D_abl,2,acq,3,81.21951219512195,66.24649859943979,81.18466898954705,66.68534080298787,1.000429184549356,0.9934192103052367
D_abl,2,acq,4,81.01045296167248,66.44257703081233,81.18466898954705,66.68534080298787,0.9978540772532188,0.9963595631475777
D_abl,2,acq,6,80.87108013937282,65.91036414565828,81.18466898954705,66.68534080298787,0.9961373390557938,0.9883786054326521
D_abl,2,acq,8,81.18466898954705,67.53501400560225,81.18466898954705,66.68534080298787,1.0,1.012741528983478
D_abl,2,acq,10,80.97560975609757,66.44257703081233,81.18466898954705,66.68534080298787,0.9974248927038626,0.9963595631475777
D_abl,2,acq,12,80.94076655052265,67.03081232492998,81.18466898954705,66.68534080298787,0.9969957081545063,1.005180621674601
D_abl,2,ext,1,83.03135888501743,69.32773109243698,81.18466898954705,66.68534080298787,1.0227467811158797,1.0396247549705964
D_abl,2,ext,2,80.45296167247388,65.71428571428572,81.18466898954705,66.68534080298787,0.9909871244635193,0.9854382525903109
D_abl,2,ext,3,81.25435540069687,67.00280112044818,81.18466898954705,66.68534080298787,1.0008583690987123,1.0047605712685521
D_abl,2,ext,4,80.76655052264809,65.85434173669469,81.18466898954705,66.68534080298787,0.9948497854077253,0.9875385046205546
D_abl,2,ext,5,80.83623693379792,66.1624649859944,81.18466898954705,66.68534080298787,0.9957081545064378,0.9921590590870905
D_abl,2,ext,6,81.14982578397213,66.66666666666667,81.18466898954705,66.68534080298787,0.9995708154506437,0.9997199663959675
